Datetime,Adj Close
2022-07-19 15:30:00-04:00,12245.1103515625
2022-07-20 09:30:00-04:00,12364.71875
2022-07-20 10:30:00-04:00,12441.98828125
2022-07-20 11:30:00-04:00,12458.73828125
2022-07-20 12:30:00-04:00,12384.59375
2022-07-20 13:30:00-04:00,12419.28125
2022-07-20 14:30:00-04:00,12468.412109375
2022-07-20 15:30:00-04:00,12438.5263671875
2022-07-21 09:30:00-04:00,12372.564453125
2022-07-21 10:30:00-04:00,12480.3369140625
2022-07-21 11:30:00-04:00,12578.8134765625
2022-07-21 12:30:00-04:00,12555.388671875
2022-07-21 13:30:00-04:00,12585.0859375
2022-07-21 14:30:00-04:00,12585.7724609375
2022-07-21 15:30:00-04:00,12618.7744140625
2022-07-22 09:30:00-04:00,12554.2763671875
2022-07-22 10:30:00-04:00,12464.1083984375
2022-07-22 11:30:00-04:00,12402.080078125
2022-07-22 12:30:00-04:00,12368.0205078125
2022-07-22 13:30:00-04:00,12341.5126953125
2022-07-22 14:30:00-04:00,12400.0537109375
2022-07-22 15:30:00-04:00,12398.3330078125
2022-07-25 09:30:00-04:00,12306.189453125
2022-07-25 10:30:00-04:00,12330.99609375
2022-07-25 11:30:00-04:00,12330.79296875
2022-07-25 12:30:00-04:00,12335.33203125
2022-07-25 13:30:00-04:00,12286.7353515625
2022-07-25 14:30:00-04:00,12257.8154296875
2022-07-25 15:30:00-04:00,12326.19921875
2022-07-26 09:30:00-04:00,12159.939453125
2022-07-26 10:30:00-04:00,12123.81640625
2022-07-26 11:30:00-04:00,12108.8984375
2022-07-26 12:30:00-04:00,12129.1484375
2022-07-26 13:30:00-04:00,12070.17578125
2022-07-26 14:30:00-04:00,12071.578125
2022-07-26 15:30:00-04:00,12083.068359375
2022-07-27 09:30:00-04:00,12384.2275390625
2022-07-27 10:30:00-04:00,12398.4912109375
2022-07-27 11:30:00-04:00,12439.3603515625
2022-07-27 12:30:00-04:00,12414.4853515625
2022-07-27 13:30:00-04:00,12433.2978515625
2022-07-27 14:30:00-04:00,12651.2119140625
2022-07-27 15:30:00-04:00,12594.8740234375
2022-07-28 09:30:00-04:00,12454.423828125
2022-07-28 10:30:00-04:00,12640.9833984375
2022-07-28 11:30:00-04:00,12647.5
2022-07-28 12:30:00-04:00,12664.9443359375
2022-07-28 13:30:00-04:00,12686.4599609375
2022-07-28 14:30:00-04:00,12726.9736328125
2022-07-28 15:30:00-04:00,12713.96875
2022-07-29 09:30:00-04:00,12896.8935546875
2022-07-29 10:30:00-04:00,12779.234375
2022-07-29 11:30:00-04:00,12838.7978515625
2022-07-29 12:30:00-04:00,12871.3134765625
2022-07-29 13:30:00-04:00,12929.6630859375
2022-07-29 14:30:00-04:00,12969.470703125
2022-07-29 15:30:00-04:00,12945.3212890625
2022-08-01 09:30:00-04:00,12960.333984375
2022-08-01 10:30:00-04:00,13051.017578125
2022-08-01 11:30:00-04:00,13013.28515625
2022-08-01 12:30:00-04:00,12919.802734375
2022-08-01 13:30:00-04:00,12929.48046875
2022-08-01 14:30:00-04:00,12927.1025390625
2022-08-01 15:30:00-04:00,12939.5244140625
2022-08-02 09:30:00-04:00,12880.9873046875
2022-08-02 10:30:00-04:00,12946.8984375
2022-08-02 11:30:00-04:00,13053.6220703125
2022-08-02 12:30:00-04:00,12973.41015625
2022-08-02 13:30:00-04:00,12959.462890625
2022-08-02 14:30:00-04:00,12940.501953125
2022-08-02 15:30:00-04:00,12904.1201171875
2022-08-03 09:30:00-04:00,13109.3818359375
2022-08-03 10:30:00-04:00,13161.1396484375
2022-08-03 11:30:00-04:00,13189.673828125
2022-08-03 12:30:00-04:00,13247.9208984375
2022-08-03 13:30:00-04:00,13262.4248046875
2022-08-03 14:30:00-04:00,13252.4638671875
2022-08-03 15:30:00-04:00,13252.77734375
2022-08-04 09:30:00-04:00,13226.9638671875
2022-08-04 10:30:00-04:00,13203.26171875
2022-08-04 11:30:00-04:00,13291.1015625
2022-08-04 12:30:00-04:00,13283.35546875
2022-08-04 13:30:00-04:00,13283.23046875
2022-08-04 14:30:00-04:00,13312.90234375
2022-08-04 15:30:00-04:00,13310.751953125
2022-08-05 09:30:00-04:00,13251.353515625
2022-08-05 10:30:00-04:00,13074.31640625
2022-08-05 11:30:00-04:00,13146.7158203125
2022-08-05 12:30:00-04:00,13194.2333984375
2022-08-05 13:30:00-04:00,13137.8681640625
2022-08-05 14:30:00-04:00,13168.7890625
2022-08-05 15:30:00-04:00,13206.7197265625
2022-08-08 09:30:00-04:00,13334.5361328125
2022-08-08 10:30:00-04:00,13261.9638671875
2022-08-08 11:30:00-04:00,13152.25
2022-08-08 12:30:00-04:00,13171.80859375
2022-08-08 13:30:00-04:00,13137.6005859375
2022-08-08 14:30:00-04:00,13142.724609375
2022-08-08 15:30:00-04:00,13160.2431640625
2022-08-09 09:30:00-04:00,13001.1796875
2022-08-09 10:30:00-04:00,13026.208984375
2022-08-09 11:30:00-04:00,12947.7265625
2022-08-09 12:30:00-04:00,12986.3935546875
2022-08-09 13:30:00-04:00,12974.90625
2022-08-09 14:30:00-04:00,13025.55078125
2022-08-09 15:30:00-04:00,13008.9482421875
2022-08-10 09:30:00-04:00,13261.5595703125
2022-08-10 10:30:00-04:00,13332.576171875
2022-08-10 11:30:00-04:00,13316.0673828125
2022-08-10 12:30:00-04:00,13329.4765625
2022-08-10 13:30:00-04:00,13340.7666015625
2022-08-10 14:30:00-04:00,13358.2041015625
2022-08-10 15:30:00-04:00,13373.5439453125
2022-08-11 09:30:00-04:00,13507.1650390625
2022-08-11 10:30:00-04:00,13397.134765625
2022-08-11 11:30:00-04:00,13385.3955078125
2022-08-11 12:30:00-04:00,13397.6943359375
2022-08-11 13:30:00-04:00,13338.9267578125
2022-08-11 14:30:00-04:00,13300.4130859375
2022-08-11 15:30:00-04:00,13292.0888671875
2022-08-12 09:30:00-04:00,13412.5263671875
2022-08-12 10:30:00-04:00,13449.099609375
2022-08-12 11:30:00-04:00,13475.408203125
2022-08-12 12:30:00-04:00,13481.3291015625
2022-08-12 13:30:00-04:00,13498.404296875
2022-08-12 14:30:00-04:00,13542.306640625
2022-08-12 15:30:00-04:00,13563.021484375
2022-08-15 09:30:00-04:00,13548.68359375
2022-08-15 10:30:00-04:00,13570.9111328125
2022-08-15 11:30:00-04:00,13635.3427734375
2022-08-15 12:30:00-04:00,13648.4267578125
2022-08-15 13:30:00-04:00,13634.7158203125
2022-08-15 14:30:00-04:00,13682.63671875
2022-08-15 15:30:00-04:00,13662.611328125
2022-08-16 09:30:00-04:00,13550.431640625
2022-08-16 10:30:00-04:00,13611.8564453125
2022-08-16 11:30:00-04:00,13635.3359375
2022-08-16 12:30:00-04:00,13649.908203125
2022-08-16 13:30:00-04:00,13692.017578125
2022-08-16 14:30:00-04:00,13625.7734375
2022-08-16 15:30:00-04:00,13635.990234375
2022-08-17 09:30:00-04:00,13469.015625
2022-08-17 10:30:00-04:00,13440.4384765625
2022-08-17 11:30:00-04:00,13444.189453125
2022-08-17 12:30:00-04:00,13476.0869140625
2022-08-17 13:30:00-04:00,13553.9404296875
2022-08-17 14:30:00-04:00,13497.0576171875
2022-08-17 15:30:00-04:00,13467.560546875
2022-08-18 09:30:00-04:00,13451.2353515625
2022-08-18 10:30:00-04:00,13531.462890625
2022-08-18 11:30:00-04:00,13495.29296875
2022-08-18 12:30:00-04:00,13523.248046875
2022-08-18 13:30:00-04:00,13515.4326171875
2022-08-18 14:30:00-04:00,13541.236328125
2022-08-18 15:30:00-04:00,13506.6806640625
2022-08-19 09:30:00-04:00,13275.7373046875
2022-08-19 10:30:00-04:00,13248.0517578125
2022-08-19 11:30:00-04:00,13252.08203125
2022-08-19 12:30:00-04:00,13244.4921875
2022-08-19 13:30:00-04:00,13240.60546875
2022-08-19 14:30:00-04:00,13250.396484375
2022-08-19 15:30:00-04:00,13243.0888671875
2022-08-22 09:30:00-04:00,12963.302734375
2022-08-22 10:30:00-04:00,12941.2333984375
2022-08-22 11:30:00-04:00,12961.806640625
2022-08-22 12:30:00-04:00,12927.0517578125
2022-08-22 13:30:00-04:00,12906.6640625
2022-08-22 14:30:00-04:00,12889.392578125
2022-08-22 15:30:00-04:00,12892.5078125
2022-08-23 09:30:00-04:00,12939.453125
2022-08-23 10:30:00-04:00,12896.0556640625
2022-08-23 11:30:00-04:00,12870.1201171875
2022-08-23 12:30:00-04:00,12933.5615234375
2022-08-23 13:30:00-04:00,12929.97265625
2022-08-23 14:30:00-04:00,12911.5908203125
2022-08-23 15:30:00-04:00,12878.0625
2022-08-24 09:30:00-04:00,12922.1923828125
2022-08-24 10:30:00-04:00,12972.275390625
2022-08-24 11:30:00-04:00,12968.96484375
2022-08-24 12:30:00-04:00,12900.7451171875
2022-08-24 13:30:00-04:00,12928.318359375
2022-08-24 14:30:00-04:00,12936.9619140625
2022-08-24 15:30:00-04:00,12913.8916015625
2022-08-25 09:30:00-04:00,13079.6875
2022-08-25 10:30:00-04:00,13012.591796875
2022-08-25 11:30:00-04:00,13022.505859375
2022-08-25 12:30:00-04:00,13042.1640625
2022-08-25 13:30:00-04:00,13071.0576171875
2022-08-25 14:30:00-04:00,13074.7333984375
2022-08-25 15:30:00-04:00,13142.2509765625
2022-08-26 09:30:00-04:00,12975.22265625
2022-08-26 10:30:00-04:00,12814.7724609375
2022-08-26 11:30:00-04:00,12767.9697265625
2022-08-26 12:30:00-04:00,12772.470703125
2022-08-26 13:30:00-04:00,12712.0419921875
2022-08-26 14:30:00-04:00,12673.1435546875
2022-08-26 15:30:00-04:00,12606.369140625
2022-08-29 09:30:00-04:00,12559.5009765625
2022-08-29 10:30:00-04:00,12457.2587890625
2022-08-29 11:30:00-04:00,12520.9404296875
2022-08-29 12:30:00-04:00,12544.0576171875
2022-08-29 13:30:00-04:00,12528.7900390625
2022-08-29 14:30:00-04:00,12542.224609375
2022-08-29 15:30:00-04:00,12481.564453125
2022-08-30 09:30:00-04:00,12397.1728515625
2022-08-30 10:30:00-04:00,12335.9482421875
2022-08-30 11:30:00-04:00,12335.935546875
2022-08-30 12:30:00-04:00,12270.201171875
2022-08-30 13:30:00-04:00,12279.8125
2022-08-30 14:30:00-04:00,12343.365234375
2022-08-30 15:30:00-04:00,12343.5595703125
2022-08-31 09:30:00-04:00,12375.421875
2022-08-31 10:30:00-04:00,12322.3525390625
2022-08-31 11:30:00-04:00,12355.3017578125
2022-08-31 12:30:00-04:00,12311.802734375
2022-08-31 13:30:00-04:00,12318.0634765625
2022-08-31 14:30:00-04:00,12327.3603515625
2022-08-31 15:30:00-04:00,12271.3759765625
2022-09-01 09:30:00-04:00,12155.5224609375
2022-09-01 10:30:00-04:00,12025.0595703125
2022-09-01 11:30:00-04:00,12056.607421875
2022-09-01 12:30:00-04:00,12109.53125
2022-09-01 13:30:00-04:00,12164.9580078125
2022-09-01 14:30:00-04:00,12188.3115234375
2022-09-01 15:30:00-04:00,12279.8017578125
2022-09-02 09:30:00-04:00,12395.7578125
2022-09-02 10:30:00-04:00,12409.0498046875
2022-09-02 11:30:00-04:00,12305.3603515625
2022-09-02 12:30:00-04:00,12132.95703125
2022-09-02 13:30:00-04:00,12135.5341796875
2022-09-02 14:30:00-04:00,12103.6640625
2022-09-02 15:30:00-04:00,12100.375
2022-09-06 09:30:00-04:00,11994.705078125
2022-09-06 10:30:00-04:00,12065.822265625
2022-09-06 11:30:00-04:00,12038.1806640625
2022-09-06 12:30:00-04:00,11978.3232421875
2022-09-06 13:30:00-04:00,12033.76953125
2022-09-06 14:30:00-04:00,12029.61328125
2022-09-06 15:30:00-04:00,12012.099609375
2022-09-07 09:30:00-04:00,12066.234375
2022-09-07 10:30:00-04:00,12121.5615234375
2022-09-07 11:30:00-04:00,12111.359375
2022-09-07 12:30:00-04:00,12145.91015625
2022-09-07 13:30:00-04:00,12238.88671875
2022-09-07 14:30:00-04:00,12295.5634765625
2022-09-07 15:30:00-04:00,12258.0732421875
2022-09-08 09:30:00-04:00,12249.0341796875
2022-09-08 10:30:00-04:00,12356.009765625
2022-09-08 11:30:00-04:00,12173.5361328125
2022-09-08 12:30:00-04:00,12272.0849609375
2022-09-08 13:30:00-04:00,12260.90625
2022-09-08 14:30:00-04:00,12274.6025390625
2022-09-08 15:30:00-04:00,12322.0341796875
2022-09-09 09:30:00-04:00,12521.16015625
2022-09-09 10:30:00-04:00,12555.4462890625
2022-09-09 11:30:00-04:00,12526.630859375
2022-09-09 12:30:00-04:00,12584.4296875
2022-09-09 13:30:00-04:00,12594.2373046875
2022-09-09 14:30:00-04:00,12592.048828125
2022-09-09 15:30:00-04:00,12587.9814453125
2022-09-12 09:30:00-04:00,12737.591796875
2022-09-12 10:30:00-04:00,12728.6552734375
2022-09-12 11:30:00-04:00,12683.81640625
2022-09-12 12:30:00-04:00,12729.859375
2022-09-12 13:30:00-04:00,12691.453125
2022-09-12 14:30:00-04:00,12714.4619140625
2022-09-12 15:30:00-04:00,12739.4765625
2022-09-13 09:30:00-04:00,12298.66015625
2022-09-13 10:30:00-04:00,12193.08203125
2022-09-13 11:30:00-04:00,12206.1064453125
2022-09-13 12:30:00-04:00,12252.1669921875
2022-09-13 13:30:00-04:00,12174.951171875
2022-09-13 14:30:00-04:00,12075.6103515625
2022-09-13 15:30:00-04:00,12034.8193359375
2022-09-14 09:30:00-04:00,12026.9580078125
2022-09-14 10:30:00-04:00,12117.65234375
2022-09-14 11:30:00-04:00,12123.5322265625
2022-09-14 12:30:00-04:00,12137.255859375
2022-09-14 13:30:00-04:00,12072.2255859375
2022-09-14 14:30:00-04:00,12044.1591796875
2022-09-14 15:30:00-04:00,12139.12109375
2022-09-15 09:30:00-04:00,12039.81640625
2022-09-15 10:30:00-04:00,11972.5126953125
2022-09-15 11:30:00-04:00,11939.59375
2022-09-15 12:30:00-04:00,12058.36328125
2022-09-15 13:30:00-04:00,11982.0810546875
2022-09-15 14:30:00-04:00,11874.259765625
2022-09-15 15:30:00-04:00,11929.357421875
2022-09-16 09:30:00-04:00,11772.9072265625
2022-09-16 10:30:00-04:00,11748.552734375
2022-09-16 11:30:00-04:00,11718.41015625
2022-09-16 12:30:00-04:00,11745.9296875
2022-09-16 13:30:00-04:00,11799.5439453125
2022-09-16 14:30:00-04:00,11824.134765625
2022-09-16 15:30:00-04:00,11857.9765625
2022-09-19 09:30:00-04:00,11845.06640625
2022-09-19 10:30:00-04:00,11838.015625
2022-09-19 11:30:00-04:00,11812.1689453125
2022-09-19 12:30:00-04:00,11870.73828125
2022-09-19 13:30:00-04:00,11847.26171875
2022-09-19 14:30:00-04:00,11938.546875
2022-09-19 15:30:00-04:00,11954.7763671875
2022-09-20 09:30:00-04:00,11861.220703125
2022-09-20 10:30:00-04:00,11904.3291015625
2022-09-20 11:30:00-04:00,11895.0986328125
2022-09-20 12:30:00-04:00,11815.2666015625
2022-09-20 13:30:00-04:00,11814.7900390625
2022-09-20 14:30:00-04:00,11860.640625
2022-09-20 15:30:00-04:00,11851.625
2022-09-21 09:30:00-04:00,11928.17578125
2022-09-21 10:30:00-04:00,11895.4921875
2022-09-21 11:30:00-04:00,11921.8818359375
2022-09-21 12:30:00-04:00,11911.2626953125
2022-09-21 13:30:00-04:00,11783.814453125
2022-09-21 14:30:00-04:00,11789.18359375
2022-09-21 15:30:00-04:00,11636.6083984375
2022-09-22 09:30:00-04:00,11534.603515625
2022-09-22 10:30:00-04:00,11477.701171875
2022-09-22 11:30:00-04:00,11513.3642578125
2022-09-22 12:30:00-04:00,11504.046875
2022-09-22 13:30:00-04:00,11476.7177734375
2022-09-22 14:30:00-04:00,11560.138671875
2022-09-22 15:30:00-04:00,11498.7626953125
2022-09-23 09:30:00-04:00,11337.595703125
2022-09-23 10:30:00-04:00,11315.80078125
2022-09-23 11:30:00-04:00,11242.9599609375
2022-09-23 12:30:00-04:00,11258.427734375
2022-09-23 13:30:00-04:00,11220.525390625
2022-09-23 14:30:00-04:00,11258.9833984375
2022-09-23 15:30:00-04:00,11317.044921875
2022-09-26 09:30:00-04:00,11458.837890625
2022-09-26 10:30:00-04:00,11319.04296875
2022-09-26 11:30:00-04:00,11269.666015625
2022-09-26 12:30:00-04:00,11261.2451171875
2022-09-26 13:30:00-04:00,11265.9853515625
2022-09-26 14:30:00-04:00,11313.6904296875
2022-09-26 15:30:00-04:00,11256.2568359375
2022-09-27 09:30:00-04:00,11373.5107421875
2022-09-27 10:30:00-04:00,11319.2734375
2022-09-27 11:30:00-04:00,11217.3173828125
2022-09-27 12:30:00-04:00,11216.6103515625
2022-09-27 13:30:00-04:00,11216.962890625
2022-09-27 14:30:00-04:00,11255.3837890625
2022-09-27 15:30:00-04:00,11273.9326171875
2022-09-28 09:30:00-04:00,11337.068359375
2022-09-28 10:30:00-04:00,11365.9453125
2022-09-28 11:30:00-04:00,11403.8642578125
2022-09-28 12:30:00-04:00,11433.080078125
2022-09-28 13:30:00-04:00,11432.869140625
2022-09-28 14:30:00-04:00,11497.7119140625
2022-09-28 15:30:00-04:00,11489.4130859375
2022-09-29 09:30:00-04:00,11144.0810546875
2022-09-29 10:30:00-04:00,11159.189453125
2022-09-29 11:30:00-04:00,11149.3740234375
2022-09-29 12:30:00-04:00,11119.5810546875
2022-09-29 13:30:00-04:00,11077.5869140625
2022-09-29 14:30:00-04:00,11103.9140625
2022-09-29 15:30:00-04:00,11169.126953125
2022-09-30 09:30:00-04:00,11200.4697265625
2022-09-30 10:30:00-04:00,11273.3740234375
2022-09-30 11:30:00-04:00,11170.578125
2022-09-30 12:30:00-04:00,11170.3203125
2022-09-30 13:30:00-04:00,11105.3486328125
2022-09-30 14:30:00-04:00,11068.560546875
2022-09-30 15:30:00-04:00,10974.5458984375
2022-10-03 09:30:00-04:00,11150.423828125
2022-10-03 10:30:00-04:00,11166.513671875
2022-10-03 11:30:00-04:00,11131.322265625
2022-10-03 12:30:00-04:00,11191.044921875
2022-10-03 13:30:00-04:00,11264.8359375
2022-10-03 14:30:00-04:00,11285.001953125
2022-10-03 15:30:00-04:00,11228.6875
2022-10-04 09:30:00-04:00,11566.15234375
2022-10-04 10:30:00-04:00,11591.4365234375
2022-10-04 11:30:00-04:00,11581.65625
2022-10-04 12:30:00-04:00,11502.138671875
2022-10-04 13:30:00-04:00,11524.732421875
2022-10-04 14:30:00-04:00,11550.490234375
2022-10-04 15:30:00-04:00,11584.0322265625
2022-10-05 09:30:00-04:00,11340.4521484375
2022-10-05 10:30:00-04:00,11365.0537109375
2022-10-05 11:30:00-04:00,11454.298828125
2022-10-05 12:30:00-04:00,11537.9208984375
2022-10-05 13:30:00-04:00,11549.07421875
2022-10-05 14:30:00-04:00,11609.7177734375
2022-10-05 15:30:00-04:00,11572.9599609375
2022-10-06 09:30:00-04:00,11476.7275390625
2022-10-06 10:30:00-04:00,11589.099609375
2022-10-06 11:30:00-04:00,11543.1376953125
2022-10-06 12:30:00-04:00,11572.2314453125
2022-10-06 13:30:00-04:00,11530.01953125
2022-10-06 14:30:00-04:00,11517.7412109375
2022-10-06 15:30:00-04:00,11484.625
2022-10-07 09:30:00-04:00,11189.5166015625
2022-10-07 10:30:00-04:00,11155.33984375
2022-10-07 11:30:00-04:00,11094.0341796875
2022-10-07 12:30:00-04:00,11079.673828125
2022-10-07 13:30:00-04:00,11043.9267578125
2022-10-07 14:30:00-04:00,11016.4013671875
2022-10-07 15:30:00-04:00,11041.29296875
2022-10-10 09:30:00-04:00,10985.2392578125
2022-10-10 10:30:00-04:00,10913.341796875
2022-10-10 11:30:00-04:00,10864.41015625
2022-10-10 12:30:00-04:00,10877.892578125
2022-10-10 13:30:00-04:00,10944.6845703125
2022-10-10 14:30:00-04:00,10952.9423828125
2022-10-10 15:30:00-04:00,10924.9091796875
2022-10-11 09:30:00-04:00,10780.0205078125
2022-10-11 10:30:00-04:00,10853.9267578125
2022-10-11 11:30:00-04:00,10915.9287109375
2022-10-11 12:30:00-04:00,10903.2958984375
2022-10-11 13:30:00-04:00,10896.955078125
2022-10-11 14:30:00-04:00,10757.9658203125
2022-10-11 15:30:00-04:00,10793.587890625
2022-10-12 09:30:00-04:00,10812.6552734375
2022-10-12 10:30:00-04:00,10834.484375
2022-10-12 11:30:00-04:00,10809.224609375
2022-10-12 12:30:00-04:00,10821.0078125
2022-10-12 13:30:00-04:00,10854.564453125
2022-10-12 14:30:00-04:00,10809.1201171875
2022-10-12 15:30:00-04:00,10784.5556640625
2022-10-13 09:30:00-04:00,10567.9638671875
2022-10-13 10:30:00-04:00,10871.853515625
2022-10-13 11:30:00-04:00,10879.240234375
2022-10-13 12:30:00-04:00,11015.22265625
2022-10-13 13:30:00-04:00,10958.5869140625
2022-10-13 14:30:00-04:00,11042.3427734375
2022-10-13 15:30:00-04:00,11030.8603515625
2022-10-14 09:30:00-04:00,10871.685546875
2022-10-14 10:30:00-04:00,10871.595703125
2022-10-14 11:30:00-04:00,10784.1103515625
2022-10-14 12:30:00-04:00,10776.8076171875
2022-10-14 13:30:00-04:00,10743.9609375
2022-10-14 14:30:00-04:00,10741.732421875
